School Name,School Code,School Type,Town,State,Zip,Grade,District Name,District Code,District Type,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,First Language Not English #,First Language Not English %,English Language Learner #,English Language Learner %,Students With Disabilities #,Students With Disabilities %,High Needs #,High Needs #.1,Economically Disadvantaged #,Economically Disadvantaged %,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females,Total # of Classes,Average Class Size,Number of Students,Total # of Teachers,% of Teachers Licensed in Teaching Assignment,Total # of Classes in Core Academic Areas,% of Core Academic Classes Taught by Teachers Who are Highly Qualified,Student / Teacher Ratio,Salary Totals,Average Salary,FTE Count,# of Educators to be Evaluated,# Evaluated,% Evaluated,% Exemplary,% Proficient,% Needs Improvement,% Unsatisfactory,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,High School Graduates (#),Attending Coll./Univ. (#),Attending Coll./Univ. (%),Private Two-Year (%),Private Four-Year (%),Public Two-Year (%),Public Four-Year (%),MA Community College (%),MA State University (%),Univ.of Mass. (%),# Graduated,# Completed MassCore,% Completed MassCore,AP Tests Takers,AP Tests Taken,AP One Test,AP Two Tests,AP Three Tests,AP Four Tests,AP Five or More Tests,AP Score=1,AP Score=2,AP Score=3,AP Score=4,AP Score=5,AP % Score 1-2,AP % Score 3-5,SAT Tests Taken,SAT Reading,SAT Math,School Percentile (1-99)
Springfield: Frank H Freedman,02810075,Public School,Springfield,MA,01109,"PK,K,01,02,03,04,05",Springfield,02810000,Public School District,       0,      50,      49,      44,      45,      36,      41,       0,       0,       0,       0,       0,       0,       0,       0,     265,      38,  14.3,      27,  10.2,      19,   7.2,     227,  85.7, , ,  24.5,   0.0,  55.8,  18.1,   0.0,   0.0,   1.5,  46.4,  53.6,     170,19.0,        274,19.6,95.0,     133,100.0,  13.5 to 1,"    $127,373,402","  $60,067","  2,120.5",24.0,      21,  87.5,  19.0,  61.9,  14.3,   4.8,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0
Springfield: Frederick Harris,02810080,Public School,Springfield,MA,01118,"PK,K,01,02,03,04,05",Springfield,02810000,Public School District,      32,      96,     114,      91,      99,      92,      83,       0,       0,       0,       0,       0,       0,       0,       0,     607,     141,  23.2,      98,  16.1,     108,  17.8,     533,  87.8, , ,  16.5,   3.5,  56.7,  21.3,   0.0,   0.0,   2.1,  50.4,  49.6,     373,18.4,        614,56.2,100.0,     315,100.0,  10.8 to 1,"    $127,373,402","  $60,067","  2,120.5",61.0,      59,  96.7,   5.1,  94.9,   0.0,   0.0,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0
Springfield: Gateway to College at Holyoke Community College,02810575,Public School,Holyoke,MA,01040,"09,10,11,12",Springfield,02810000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       3,      24,       8,       0,      35,       8,  22.9,       2,   5.7,       2,   5.7,      27,  77.1, , ,  22.9,   0.0,  60.0,  14.3,   0.0,   0.0,   2.9,  37.1,  62.9,       1,29.0,         29,0.0,100.0,       0,0.0,###### to 1,"    $127,373,402","  $60,067","  2,120.5",5.0,       4,  80.0,-,-,-,-,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",20.0,45.0,30.0,0.0,0.0,25.0,0.0,      35,9.0,25.7,,,,,,,,,,,19.0,7.0,36.8,,,,,,,,,,,,,,,,,,
Springfield: Gateway to College at Springfield Technical Community College,02810580,Public School,Springfield,MA,01102,"09,10,11,12",Springfield,02810000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       7,      13,      17,       7,       0,      44,       6,  13.6,       1,   2.3,       2,   4.5,      37,  84.1, , ,  29.5,   0.0,  54.5,  15.9,   0.0,   0.0,   0.0,  31.8,  68.2,       1,36.0,         36,0.0,100.0,       0,0.0,###### to 1,"    $127,373,402","  $60,067","  2,120.5",5.0,       4,  80.0,-,-,-,-,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,      44,10.0,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield: German Gerena Community School,02810195,Public School,Springfield,MA,01107,"PK,K,01,02,03,04,05",Springfield,02810000,Public School District,     134,     110,     110,      94,      85,      74,      83,       0,       0,       0,       0,       0,       0,       0,       0,     690,     238,  34.5,     169,  24.5,     103,  14.9,     654,  94.8, , ,  13.2,   0.6,  80.6,   4.3,   0.0,   0.0,   1.3,  52.5,  47.5,     379,16.0,        656,59.2,100.0,     325,94.8,  11.7 to 1,"    $127,373,402","  $60,067","  2,120.5",68.0,      65,  95.6,   7.7,  87.7,   3.1,   1.5,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Springfield: Glenwood,02810065,Public School,Springfield,MA,01104,"PK,K,01,02,03,04,05",Springfield,02810000,Public School District,       0,      64,      60,      51,      53,      50,      46,       0,       0,       0,       0,       0,       0,       0,       0,     324,      73,  22.5,      56,  17.3,      36,  11.1,     289,  89.2, , ,  10.5,   1.2,  69.8,  16.4,   0.0,   0.0,   2.2,  49.4,  50.6,     186,19.0,        307,29.4,100.0,     158,100.0,  11.0 to 1,"    $127,373,402","  $60,067","  2,120.5",32.0,      31,  96.9,  45.2,  51.6,   3.2,   0.0,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
Springfield: Glickman Elementary,02810068,Public School,Springfield,MA,01119,"PK,K,01,02,03,04,05",Springfield,02810000,Public School District,       0,      33,      66,      43,      49,      49,      52,       0,       0,       0,       0,       0,       0,       0,       0,     292,      61,  20.9,      36,  12.3,      70,  24.0,     258,  88.4, , ,  22.3,   3.1,  51.4,  19.9,   0.0,   0.0,   3.4,  52.7,  47.3,     214,18.0,        307,26.4,100.0,     169,100.0,  11.0 to 1,"    $127,373,402","  $60,067","  2,120.5",34.0,      32,  94.1,   6.3,  81.3,  12.5,   0.0,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
Springfield: High School Of Commerce,02810510,Public School,Springfield,MA,01105,"09,10,11,12",Springfield,02810000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     603,     333,     228,     157,      22,"   1,343",     440,  32.8,     275,  20.5,     303,  22.6,"   1,165",  86.7, , ,  24.4,   1.9,  65.7,   6.7,   0.0,   0.1,   1.3,  50.5,  49.5,     709,14.0,"      1,185",90.1,87.6,     563,87.2,  14.9 to 1,"    $127,373,402","  $60,067","  2,120.5",111.0,      96,  86.5,   7.3,  75.0,  12.5,   5.2,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",392.0,43.9,9.2,8.2,3.3,35.2,0.3,"   1,321",142.0,10.7,,,,,,,,,,,210.0,165.0,78.6,,,,,,,,,,,,,,,146.0,344.0,364.0,2.0
Springfield: Hiram L Dorman,02810050,Public School,Springfield,MA,01109,"PK,K,01,02,03,04,05",Springfield,02810000,Public School District,       0,      57,      55,      54,      46,      55,      56,       0,       0,       0,       0,       0,       0,       0,       0,     323,      43,  13.3,      29,   9.0,      38,  11.8,     300,  92.9, , ,  28.2,   0.6,  55.7,  13.9,   0.3,   0.0,   1.2,  50.2,  49.8,     185,20.8,        332,25.9,96.2,     151,87.4,  12.5 to 1,"    $127,373,402","  $60,067","  2,120.5",26.0,      25,  96.2,  36.0,  52.0,  12.0,   0.0,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
Springfield: Homer Street,02810085,Public School,Springfield,MA,01109,"PK,K,01,02,03,04,05",Springfield,02810000,Public School District,       0,      85,      93,      60,      63,      59,      77,       0,       0,       0,       0,       0,       0,       0,       0,     437,      85,  19.5,      72,  16.5,      73,  16.7,     421,  96.3, , ,  29.1,   1.4,  61.8,   6.2,   0.0,   0.0,   1.6,  54.0,  46.0,     241,21.6,        452,40.5,100.0,     223,100.0,  10.8 to 1,"    $127,373,402","  $60,067","  2,120.5",43.0,      42,  97.7,  33.3,  54.8,   2.4,   9.5,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
Springfield: Impact Prep at Chestnut,02810366,Public School,Springfield,MA,01107,"06,07,08",Springfield,02810000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    $127,373,402","  $60,067","  2,120.5",,,,,,,,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield: Indian Orchard Elementary,02810100,Public School,Indian Orchard,MA,01151,"PK,K,01,02,03,04,05",Springfield,02810000,Public School District,      66,     117,     116,     111,     102,      86,      73,       0,       0,       0,       0,       0,       0,       0,       0,     671,     115,  17.1,      76,  11.3,     122,  18.2,     618,  92.1, , ,  14.8,   0.7,  62.0,  19.4,   0.0,   0.0,   3.1,  53.9,  46.1,     349,19.7,        682,57.1,100.0,     282,100.0,  11.7 to 1,"    $127,373,402","  $60,067","  2,120.5",62.0,      59,  95.2,   5.1,  79.7,  15.3,   0.0,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
Springfield: John F Kennedy Middle,02810328,Public School,Springfield,MA,01151,"06,07,08",Springfield,02810000,Public School District,       0,       0,       0,       0,       0,       0,       0,     205,     193,     182,       0,       0,       0,       0,       0,     580,     130,  22.4,      92,  15.9,     120,  20.7,     547,  94.3, , ,  22.2,   0.2,  60.0,  13.8,   0.0,   0.0,   3.8,  53.6,  46.4,     226,18.9,        557,41.2,75.8,     119,61.3,  14.1 to 1,"    $127,373,402","  $60,067","  2,120.5",50.0,      41,  82.0,   2.4,  51.2,  31.7,  14.6,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Springfield: John J Duggan Academy,02810320,Public School,Springfield,MA,01109,"06,07,08,09,10,11,12",Springfield,02810000,Public School District,       0,       0,       0,       0,       0,       0,       0,     175,     197,     190,       0,       0,       0,       0,       0,     562,     111,  19.8,      65,  11.6,     130,  23.1,     491,  87.4, , ,  34.2,   2.5,  42.3,  15.8,   0.0,   0.2,   5.0,  55.2,  44.8,     409,15.9,        572,44.5,93.0,     288,87.5,  12.6 to 1,"    $127,373,402","  $60,067","  2,120.5",52.0,      47,  90.4,   6.4,  68.1,  21.3,   4.3,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Springfield: Kensington International School,02810110,Public School,Springfield,MA,01108,"PK,K,01,02,03,04,05",Springfield,02810000,Public School District,       0,      60,      59,      46,      57,      50,      55,       0,       0,       0,       0,       0,       0,       0,       0,     327,     126,  38.5,     108,  33.0,      29,   8.9,     315,  96.3, , ,  18.0,   7.0,  68.2,   4.0,   0.0,   0.0,   2.8,  50.2,  49.8,     213,19.8,        359,34.4,100.0,     180,100.0,   9.5 to 1,"    $127,373,402","  $60,067","  2,120.5",36.0,      35,  97.2,  17.1,  82.9,   0.0,   0.0,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0
Springfield: Kiley Academy,02810316,Public School,Springfield,MA,01128,"06,07,08",Springfield,02810000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    $127,373,402","  $60,067","  2,120.5",,,,,,,,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield: Kiley Prep,02810315,Public School,Springfield,MA,01128,"06,07,08",Springfield,02810000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    $127,373,402","  $60,067","  2,120.5",,,,,,,,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield: Liberty,02810115,Public School,Springfield,MA,01104,"PK,K,01,02,03,04,05",Springfield,02810000,Public School District,       0,      44,      47,      51,      44,      49,      40,       0,       0,       0,       0,       0,       0,       0,       0,     275,      49,  17.8,      39,  14.2,      42,  15.3,     261,  94.9, , ,  12.0,   0.7,  71.6,  13.5,   0.0,   0.0,   2.2,  50.5,  49.5,     157,21.5,        285,24.0,91.8,     132,100.0,  11.4 to 1,"    $127,373,402","  $60,067","  2,120.5",25.0,      24,  96.0,  12.5,  58.3,  25.0,   4.2,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
Springfield: Liberty Preparatory Academy,02810560,Public School,Springfield,MA,01108,"09,10,11,12",Springfield,02810000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       9,       6,       9,       8,       0,      32,      13,  40.6,       6,  18.8,      11,  34.4,      26,  81.2, , ,  12.5,   0.0,  65.6,  21.9,   0.0,   0.0,   0.0,  71.9,  28.1,      28,6.4,         29,4.4,100.0,      17,94.1,   7.2 to 1,"    $127,373,402","  $60,067","  2,120.5",10.0,       9,  90.0,  44.4,  55.6,   0.0,   0.0,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",11.0,27.3,27.3,27.3,0.0,18.2,0.0,      32,7.0,21.9,,,,,,,,,,,6.0,3.0,50.0,,,,,,,,,,,,,,,,,,
Springfield: Lincoln,02810120,Public School,Springfield,MA,01107,"PK,K,01,02,03,04,05",Springfield,02810000,Public School District,       0,      90,      73,      78,      68,      66,      72,       0,       0,       0,       0,       0,       0,       0,       0,     447,     185,  41.4,     153,  34.2,      61,  13.6,     440,  98.4, , ,  11.9,   0.2,  83.4,   3.1,   0.0,   0.4,   0.9,  51.5,  48.5,     214,23.7,        445,34.5,100.0,     180,90.6,  12.9 to 1,"    $127,373,402","  $60,067","  2,120.5",41.0,      40,  97.6,   7.5,  80.0,  12.5,   0.0,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
Springfield: Margaret C Ells,02810060,Public School,Springfield,MA,01109,PK,Springfield,02810000,Public School District,     160,      56,      32,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     248,      33,  13.3,       4,   1.6,     105,  42.3,     212,  85.5, , ,  29.4,   0.8,  49.6,  17.7,   0.8,   0.0,   1.6,  55.6,  44.4,      49,13.4,        268,18.4,99.2,      63,96.8,  13.5 to 1,"    $127,373,402","  $60,067","  2,120.5",22.0,      20,  90.9,  45.0,  55.0,   0.0,   0.0,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield: Mary A. Dryden Veterans Memorial School,02810125,Public School,Springfield,MA,01118,"PK,K,01,02,03,04,05",Springfield,02810000,Public School District,      43,      49,      51,      55,      39,      52,      37,       0,       0,       0,       0,       0,       0,       0,       0,     326,      58,  17.8,      37,  11.3,      47,  14.4,     264,  81.0, , ,  19.6,   7.4,  48.8,  22.7,   0.0,   0.0,   1.5,  51.8,  48.2,     146,23.5,        338,24.1,100.0,     124,100.0,  13.5 to 1,"    $127,373,402","  $60,067","  2,120.5",29.0,      28,  96.6,   3.6,  92.9,   0.0,   3.6,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield: Mary M Lynch,02810140,Public School,Springfield,MA,01119,"PK,K,01,02,03,04,05",Springfield,02810000,Public School District,       0,      64,      48,      38,      47,      38,      39,       0,       0,       0,       0,       0,       0,       0,       0,     274,      33,  12.0,      24,   8.8,      53,  19.3,     258,  94.2, , ,  23.7,   0.4,  60.6,  13.5,   0.0,   0.0,   1.8,  54.4,  45.6,     186,15.8,        268,26.4,100.0,     159,100.0,  10.4 to 1,"    $127,373,402","  $60,067","  2,120.5",32.0,      31,  96.9,   6.5,  90.3,   3.2,   0.0,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
Springfield: Mary M Walsh,02810155,Public School,Springfield,MA,01129,"PK,K,01,02,03,04,05",Springfield,02810000,Public School District,       0,      48,      52,      55,      40,      47,      46,       0,       0,       0,       0,       0,       0,       0,       0,     288,     101,  35.1,      76,  26.4,      38,  13.2,     252,  87.5, , ,  16.7,   2.4,  63.5,  14.9,   0.0,   0.0,   2.4,  52.1,  47.9,     170,20.6,        301,27.1,100.0,     142,100.0,  10.6 to 1,"    $127,373,402","  $60,067","  2,120.5",29.0,      28,  96.6,  10.7,  78.6,   3.6,   7.1,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
Springfield: Mary O Pottenger,02810145,Public School,Springfield,MA,01104,"PK,K,01,02,03,04,05",Springfield,02810000,Public School District,       0,      82,      72,      77,      82,      76,      71,       0,       0,       0,       0,       0,       0,       0,       0,     460,      95,  20.7,      63,  13.7,      59,  12.8,     411,  89.3, , ,   8.5,   2.6,  73.9,  13.5,   0.0,   0.0,   1.5,  49.8,  50.2,     213,26.2,        475,33.4,100.0,     180,95.0,  13.8 to 1,"    $127,373,402","  $60,067","  2,120.5",35.0,      34,  97.1,  41.2,  58.8,   0.0,   0.0,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
Springfield: Milton Bradley School,02810023,Public School,Springfield,MA,01105,"PK,K,01,02,03,04,05",Springfield,02810000,Public School District,      28,      97,     101,      91,      89,      85,      65,       0,       0,       0,       0,       0,       0,       0,       0,     556,     186,  33.5,     140,  25.2,     109,  19.6,     536,  96.4, , ,  16.7,   0.4,  78.6,   3.2,   0.0,   0.0,   1.1,  51.6,  48.4,     333,18.4,        587,51.2,98.0,     275,96.4,  10.9 to 1,"    $127,373,402","  $60,067","  2,120.5",57.0,      54,  94.7,   3.7,  85.2,  11.1,   0.0,"         $386,680,664.28","          25,248.9","              $15,314.75","         $438,936,335.08","          28,862.0","              $15,208.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
