School Name,School Code,School Type,Town,State,Zip,Grade,District Name,District Code,District Type,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,First Language Not English #,First Language Not English %,English Language Learner #,English Language Learner %,Students With Disabilities #,Students With Disabilities %,High Needs #,High Needs #.1,Economically Disadvantaged #,Economically Disadvantaged %,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females,Total # of Teachers,% of Teachers Licensed in Teaching Assignment,Total # of Classes in Core Academic Areas,% of Core Academic Classes Taught by Teachers Who are Highly Qualified,Student / Teacher Ratio,Salary Totals,Average Salary,FTE Count,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,High School Graduates (#),Attending Coll./Univ. (#),Attending Coll./Univ. (%),Private Two-Year (%),Private Four-Year (%),Public Two-Year (%),Public Four-Year (%),MA Community College (%),MA State University (%),Univ.of Mass. (%),# Graduated,# Completed MassCore,% Completed MassCore,AP Tests Takers,AP Tests Taken,AP One Test,AP Two Tests,AP Three Tests,AP Four Tests,AP Five or More Tests,AP Score=1,AP Score=2,AP Score=3,AP Score=4,AP Score=5,AP % Score 1-2,AP % Score 3-5,SAT Tests Taken,SAT Reading,SAT Math
Rockport: Rockport Elementary,02520005,Public School,Rockport,MA,01966,"PK,K,01,02,03,04,05",Rockport,02520000,Public School District,       8,      54,      63,      77,      63,      66,      69,       0,       0,       0,       0,       0,       0,       0,0.0,     400,      12,   3.0,       3,   0.8,      69,  17.3, , , , ,   2.3,   0.8,   1.5,  94.0,   0.0,   0.3,   1.3,  54.8,  45.3,31.0,100.0,107.0,100.0,  12.9 to 1,"      $5,525,463","  $70,478",     78.4,"          $12,327,840.00",             976.5,"              $12,624.52","          $13,262,202.00","           1,014.9","              $13,067.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockport: Rockport High,02520510,Public School,Rockport,MA,01966,"09,10,11,12",Rockport,02520000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      83,      81,      80,      87,0.0,     331,       9,   2.7,       1,   0.3,      70,  21.1, , , , ,   1.2,   1.5,   5.7,  87.3,   0.6,   0.0,   3.6,  49.2,  50.8,25.2,100.0,153.0,100.0,  13.1 to 1,"      $5,525,463","  $70,478",     78.4,"          $12,327,840.00",             976.5,"              $12,624.52","          $13,262,202.00","           1,014.9","              $13,067.50",        89,87.6,4.5,1.1,5.6,1.1,0.0,     331,6.0,1.8,,,,,,,,,,,82.0,82.0,100.0,47.0,      92,23.0,9.0,10.0,4.0,1.0,16.0,22.0,25.0,15.0,14.0,41.3,58.7,68.0,539.0,530.0
Rockport: Rockport Middle,02520305,Public School,Rockport,MA,01966,"06,07,08",Rockport,02520000,Public School District,       0,       0,       0,       0,       0,       0,       0,      87,      81,      78,       0,       0,       0,       0,0.0,     246,       4,   1.6,       1,   0.4,      42,  17.1, , , , ,   0.8,   1.2,   2.0,  94.3,   0.0,   0.0,   1.6,  54.5,  45.5,22.2,98.0,106.0,90.6,  11.1 to 1,"      $5,525,463","  $70,478",     78.4,"          $12,327,840.00",             976.5,"              $12,624.52","          $13,262,202.00","           1,014.9","              $13,067.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rowe: Rowe Elementary,02530005,Public School,Rowe,MA,01367,"PK,K,01,02,03,04,05,06",Rowe,02530000,Public School District,       6,       8,      13,       6,       8,       8,       7,       9,       0,       0,       0,       0,       0,       0,0.0,      65,       0,   0.0,       0,   0.0,       7,  10.8, , , , ,   0.0,   0.0,   4.6,  92.3,   0.0,   0.0,   3.1,  47.7,  52.3,8.0,100.0,45.0,100.0,   8.1 to 1,"        $479,842","  $59,980",      8.0,"           $1,558,866.58",              66.0,"              $23,619.19","           $1,782,086.08",              86.7,"              $20,554.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roxbury Preparatory Charter (District): Roxbury Preparatory Charter School,04840505,Charter School,Roxbury,MA,02120,"05,06,07,08,09,10,11,12",Roxbury Preparatory Charter (District),04840000,Charter District,       0,       0,       0,       0,       0,       0,       0,     100,      89,      57,       0,       0,       0,       0,0.0,     246,      86,  35.0,       6,   2.4,      37,  15.0, , , , ,  61.8,   0.0,  37.0,   0.0,   0.0,   0.0,   1.2,  50.0,  50.0,26.3,29.5,89.0,100.0,   9.4 to 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salem: Bates,02580003,Public School,Salem,MA,01970,"PK,K,01,02,03,04,05",Salem,02580000,Public School District,       0,      59,      55,      71,      43,      44,      49,       0,       0,       0,       0,       0,       0,       0,0.0,     321,      38,  11.8,      24,   7.5,      85,  26.5, , , , ,   3.4,   3.1,  24.0,  67.0,   0.0,   0.0,   2.5,  52.3,  47.7,32.9,100.0,277.0,100.0,   9.8 to 1,"     $25,797,191","  $63,197",    408.2,"          $58,698,000.00","           4,492.5","              $13,065.78","          $67,959,252.80","           4,900.9","              $13,866.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salem: Bentley Academy Innovation School,02580010,Public School,Salem,MA,01970,"K,01,02,03,04,05",Salem,02580000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $25,797,191","  $63,197",    408.2,"          $58,698,000.00","           4,492.5","              $13,065.78","          $67,959,252.80","           4,900.9","              $13,866.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salem: Carlton,02580015,Public School,Salem,MA,01970,"K,01,02,03,04,05",Salem,02580000,Public School District,       0,      20,      37,      38,      25,      31,      23,       0,       0,       0,       0,       0,       0,       0,0.0,     174,      38,  21.8,      23,  13.2,      55,  31.6, , , , ,   9.8,   0.6,  33.3,  54.0,   0.0,   0.0,   2.3,  48.3,  51.7,16.2,100.0,148.0,100.0,  10.7 to 1,"     $25,797,191","  $63,197",    408.2,"          $58,698,000.00","           4,492.5","              $13,065.78","          $67,959,252.80","           4,900.9","              $13,866.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salem: Collins Middle,02580305,Public School,Salem,MA,01970,"06,07,08",Salem,02580000,Public School District,       0,       0,       0,       0,       0,       0,       0,     213,     226,     208,       0,       0,       0,       0,0.0,     647,     164,  25.3,      50,   7.7,     161,  24.9, , , , ,   3.7,   3.4,  28.9,  59.2,   0.5,   0.2,   4.2,  51.0,  49.0,67.2,98.5,233.0,96.6,   9.6 to 1,"     $25,797,191","  $63,197",    408.2,"          $58,698,000.00","           4,492.5","              $13,065.78","          $67,959,252.80","           4,900.9","              $13,866.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salem: Horace Mann Laboratory,02580030,Public School,Salem,MA,01970,"PK,K,01,02,03,04,05",Salem,02580000,Public School District,       0,      56,      58,      57,      51,      51,      45,       0,       0,       0,       0,       0,       0,       0,0.0,     318,      49,  15.4,      38,  11.9,      76,  23.9, , , , ,   8.5,   0.0,  34.3,  52.2,   0.3,   0.0,   4.7,  47.5,  52.5,28.5,100.0,169.0,100.0,  11.2 to 1,"     $25,797,191","  $63,197",    408.2,"          $58,698,000.00","           4,492.5","              $13,065.78","          $67,959,252.80","           4,900.9","              $13,866.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salem: New Liberty Innovation School,02580510,Public School,Salem,MA,01970,"09,10,11,12",Salem,02580000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $25,797,191","  $63,197",    408.2,"          $58,698,000.00","           4,492.5","              $13,065.78","          $67,959,252.80","           4,900.9","              $13,866.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salem: Salem Early Childhood,02580001,Public School,Salem,MA,01970,"PK,K",Salem,02580000,Public School District,     124,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,0.0,     124,       0,   0.0,       0,   0.0,      57,  46.0, , , , ,   3.2,   7.3,  22.6,  59.7,   0.0,   0.0,   7.3,  62.1,  37.9,9.0,100.0,24.0,100.0,  13.8 to 1,"     $25,797,191","  $63,197",    408.2,"          $58,698,000.00","           4,492.5","              $13,065.78","          $67,959,252.80","           4,900.9","              $13,866.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salem: Salem High,02580505,Public School,Salem,MA,01970,"09,10,11,12",Salem,02580000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     367,     310,     291,     258,3.0,"   1,229",     408,  33.2,      98,   8.0,     272,  22.1, , , , ,   4.4,   3.7,  36.2,  52.9,   0.2,   0.0,   2.6,  51.5,  48.5,118.0,97.5,402.0,99.3,  10.4 to 1,"     $25,797,191","  $63,197",    408.2,"          $58,698,000.00","           4,492.5","              $13,065.78","          $67,959,252.80","           4,900.9","              $13,866.69",       344,80.2,5.8,2.6,1.2,9.9,0.3,"   1,226",44.0,3.6,,,,,,,,,,,288.0,166.0,57.6,107.0,     169,66.0,26.0,10.0,4.0,1.0,48.0,26.0,52.0,26.0,17.0,43.8,56.2,166.0,468.0,481.0
Salem: Salem Prep High School,02580515,Public School,Salem,MA,01970,"08,09,10,11,12",Salem,02580000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $25,797,191","  $63,197",    408.2,"          $58,698,000.00","           4,492.5","              $13,065.78","          $67,959,252.80","           4,900.9","              $13,866.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salem: Saltonstall School,02580050,Public School,Salem,MA,01970,"K,01,02,03,04,05,06,07,08",Salem,02580000,Public School District,       0,      37,      47,      47,      40,      56,      50,      43,      45,      39,       0,       0,       0,       0,0.0,     404,      49,  12.1,      39,   9.7,     103,  25.5, , , , ,   4.0,   1.7,  19.1,  72.5,   0.0,   0.2,   2.5,  49.8,  50.2,30.3,100.0,141.0,100.0,  13.3 to 1,"     $25,797,191","  $63,197",    408.2,"          $58,698,000.00","           4,492.5","              $13,065.78","          $67,959,252.80","           4,900.9","              $13,866.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salem: Witchcraft Heights,02580070,Public School,Salem,MA,01970,"K,01,02,03,04,05",Salem,02580000,Public School District,       0,      73,      81,      71,      71,      70,      67,       0,       0,       0,       0,       0,       0,       0,0.0,     433,      78,  18.0,      60,  13.9,      88,  20.3, , , , ,   1.6,   7.2,  19.9,  66.5,   0.0,   0.0,   4.8,  54.3,  45.7,35.2,100.0,267.0,100.0,  12.3 to 1,"     $25,797,191","  $63,197",    408.2,"          $58,698,000.00","           4,492.5","              $13,065.78","          $67,959,252.80","           4,900.9","              $13,866.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salem Academy Charter (District): Salem Academy Charter School,04850485,Charter School,Salem,MA,01970,"06,07,08,09,10,11,12",Salem Academy Charter (District),04850000,Charter District,       0,       0,       0,       0,       0,       0,       0,      56,      54,      65,      49,      36,      36,      15,0.0,     311,      77,  24.8,      16,   5.1,      67,  21.5, , , , ,  10.3,   2.3,  32.2,  55.0,   0.0,   0.0,   0.3,  46.9,  53.1,36.7,70.6,95.0,90.5,   8.5 to 1,,,,,,,,,,        15,93.3,0.0,0.0,0.0,6.7,0.0,     136,3.0,2.2,,,,,,,,,,,14.0,14.0,100.0,26.0,      40,15.0,8.0,3.0,0.0,0.0,4.0,8.0,11.0,13.0,4.0,30.0,70.0,16.0,514.0,489.0
Sandwich: Forestdale School,02610002,Public School,Sandwich,MA,02644,"PK,K,01,02",Sandwich,02610000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $16,337,188","  $69,609",    234.7,"          $37,185,518.00","           3,564.2","              $10,433.06","          $41,857,041.00","           3,693.3","              $11,333.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandwich: Oak Ridge,02610025,Public School,East Sandwich,MA,02537,"03,04,05,06",Sandwich,02610000,Public School District,       0,      80,      78,      99,      79,     104,      96,      96,     120,     128,       0,       0,       0,       0,0.0,     880,       0,   0.0,       0,   0.0,      83,   9.4, , , , ,   1.3,   2.3,   0.2,  96.3,   0.0,   0.0,   0.0,  50.3,  49.7,56.5,94.7,214.0,71.0,  15.6 to 1,"     $16,337,188","  $69,609",    234.7,"          $37,185,518.00","           3,564.2","              $10,433.06","          $41,857,041.00","           3,693.3","              $11,333.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandwich: Sandwich Middle High School,02610505,Public School,East Sandwich,MA,02537,"07,08,09,10,11,12",Sandwich,02610000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     287,     278,     245,     244,0.0,"   1,054",       2,   0.2,       1,   0.1,     147,  13.9, , , , ,   0.9,   1.1,   0.7,  97.2,   0.0,   0.0,   0.0,  48.6,  51.4,68.2,100.0,277.0,92.8,  15.4 to 1,"     $16,337,188","  $69,609",    234.7,"          $37,185,518.00","           3,564.2","              $10,433.06","          $41,857,041.00","           3,693.3","              $11,333.24",       260,86.9,3.1,0.0,1.9,8.1,0.0,"   1,054",15.0,1.4,,,,,,,,,,,231.0,231.0,100.0,140.0,     191,90.0,49.0,1.0,0.0,0.0,13.0,33.0,55.0,58.0,32.0,24.1,75.9,178.0,527.0,528.0
Saugus: Belmonte STEAM Academy,02620060,Public School,Saugus,MA,01906,"02,03,04,05",Saugus,02620000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $12,720,953","  $62,266",    204.3,"          $32,123,085.00","           2,891.4","              $11,109.87","          $35,887,441.00","           3,050.1","              $11,765.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saugus: Saugus High,02620505,Public School,Saugus,MA,01906,"09,10,11,12",Saugus,02620000,Public School District,      19,       0,       0,       0,       0,       0,       0,       0,       0,       0,     166,     193,     208,     206,1.0,     793,      70,   8.8,      10,   1.3,      94,  11.9, , , , ,   3.2,   4.4,   6.7,  84.4,   0.3,   0.0,   1.1,  47.7,  52.3,56.9,96.5,215.0,98.1,  13.9 to 1,"     $12,720,953","  $62,266",    204.3,"          $32,123,085.00","           2,891.4","              $11,109.87","          $35,887,441.00","           3,050.1","              $11,765.99",       216,82.4,2.8,0.0,6.0,8.8,0.0,     773,18.0,2.3,,,,,,,,,,,181.0,0.0,0.0,47.0,      77,26.0,14.0,5.0,2.0,0.0,5.0,8.0,19.0,26.0,19.0,16.9,83.1,135.0,493.0,496.0
Saugus: Saugus Middle School,02620305,Public School,Saugus,MA,01906,"06,07,08",Saugus,02620000,Public School District,       0,       0,       0,       0,       0,       0,       0,     228,     238,     229,       0,       0,       0,       0,0.0,     695,      57,   8.2,       8,   1.2,     106,  15.3, , , , ,   2.3,   2.4,   7.8,  85.8,   0.4,   0.1,   1.2,  49.6,  50.4,48.5,97.9,222.0,91.0,  14.3 to 1,"     $12,720,953","  $62,266",    204.3,"          $32,123,085.00","           2,891.4","              $11,109.87","          $35,887,441.00","           3,050.1","              $11,765.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saugus: Veterans Early Learning Center,02620065,Public School,Saugus,MA,01906,"PK,K,01",Saugus,02620000,Public School District,      61,      77,      91,      85,     106,     107,     101,       0,       0,       0,       0,       0,       0,       0,0.0,     628,      55,   8.8,      17,   2.7,     111,  17.7, , , , ,   3.0,   3.8,   9.2,  82.8,   0.0,   0.8,   0.3,  52.5,  47.5,46.4,97.8,176.0,100.0,  13.5 to 1,"     $12,720,953","  $62,266",    204.3,"          $32,123,085.00","           2,891.4","              $11,109.87","          $35,887,441.00","           3,050.1","              $11,765.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Savoy: Emma L Miller Elementary School,02630010,Public School,Savoy,MA,01256,"PK,K,01,02,03,04,05,06",Savoy,02630000,Public School District,       7,       3,       4,      10,       3,       6,       9,       0,       0,       0,       0,       0,       0,       0,0.0,      42,       0,   0.0,       0,   0.0,       2,   4.8, , , , ,   2.4,   0.0,   4.8,  83.3,   0.0,   0.0,   9.5,  40.5,  59.5,5.2,98.1,18.0,100.0,   8.1 to 1,"        $236,811","  $45,541",      5.2,"             $672,311.00",              40.2,"              $16,724.15","           $1,207,228.00",              96.5,"              $12,510.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scituate: Cushing Elementary,02640007,Public School,Scituate,MA,02066,"K,01,02,03,04,05",Scituate,02640000,Public School District,       0,      44,      70,      56,      60,      64,      79,      71,       0,       0,       0,       0,       0,       0,0.0,     444,       8,   1.8,       3,   0.7,      33,   7.4, , , , ,   1.4,   0.7,   2.5,  93.7,   0.0,   0.2,   1.6,  47.7,  52.3,31.8,100.0,104.0,100.0,  14.0 to 1,"     $15,689,734","  $67,862",    231.2,"          $33,204,451.00","           3,218.4","              $10,317.07","          $36,068,131.00","           3,281.3","              $10,992.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scituate: Gates Middle School,02640305,Public School,Scituate,MA,02066,"06,07,08",Scituate,02640000,Public School District,       0,       0,       0,       0,       0,       0,       0,       1,     261,     217,       0,       0,       0,       0,0.0,     479,       8,   1.7,       2,   0.4,      62,  12.9, , , , ,   2.3,   0.6,   0.4,  94.2,   0.0,   0.0,   2.5,  48.2,  51.8,41.0,100.0,200.0,100.0,  11.7 to 1,"     $15,689,734","  $67,862",    231.2,"          $33,204,451.00","           3,218.4","              $10,317.07","          $36,068,131.00","           3,281.3","              $10,992.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scituate: Hatherly Elementary,02640010,Public School,Scituate,MA,02066,"K,01,02,03,04,05",Scituate,02640000,Public School District,       0,      46,      50,      54,      48,      52,      63,      56,       0,       0,       0,       0,       0,       0,0.0,     369,       3,   0.8,       2,   0.5,      44,  11.9, , , , ,   3.3,   1.4,   0.0,  93.8,   0.0,   0.8,   0.8,  51.5,  48.5,28.8,100.0,100.0,100.0,  12.8 to 1,"     $15,689,734","  $67,862",    231.2,"          $33,204,451.00","           3,218.4","              $10,317.07","          $36,068,131.00","           3,281.3","              $10,992.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scituate: Jenkins Elementary School,02640015,Public School,Scituate,MA,02066,"K,01,02,03,04,05",Scituate,02640000,Public School District,       0,      76,     105,      84,     105,      97,      87,      82,       0,       0,       0,       0,       0,       0,0.0,     636,       6,   0.9,       3,   0.5,      46,   7.2, , , , ,   2.2,   0.9,   0.5,  94.3,   0.0,   0.0,   2.0,  50.5,  49.5,39.5,100.0,141.0,100.0,  16.1 to 1,"     $15,689,734","  $67,862",    231.2,"          $33,204,451.00","           3,218.4","              $10,317.07","          $36,068,131.00","           3,281.3","              $10,992.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scituate: Scituate High School,02640505,Public School,Scituate,MA,02066,"09,10,11,12",Scituate,02640000,Public School District,      75,       0,       0,       0,       0,       0,       0,       0,       0,       0,     217,     226,     202,     188,5.0,     913,      14,   1.5,       1,   0.1,     129,  14.1, , , , ,   2.5,   0.8,   0.7,  95.3,   0.1,   0.0,   0.7,  50.4,  49.6,60.8,98.7,283.0,97.5,  15.0 to 1,"     $15,689,734","  $67,862",    231.2,"          $33,204,451.00","           3,218.4","              $10,317.07","          $36,068,131.00","           3,281.3","              $10,992.02",       187,93.6,4.3,0.0,0.0,1.6,0.5,     833,12.0,1.4,,,,,,,,,,,179.0,160.0,89.4,119.0,     227,60.0,24.0,25.0,6.0,4.0,30.0,21.0,62.0,74.0,40.0,22.5,77.5,165.0,530.0,533.0
Scituate: Wampatuck Elementary,02640020,Public School,Scituate,MA,02066,"PK,K,01,02,03,04,05",Scituate,02640000,Public School District,       0,      68,      70,      52,      66,      55,      75,      51,       0,       0,       0,       0,       0,       0,0.0,     437,       5,   1.1,       3,   0.7,      43,   9.8, , , , ,   1.4,   0.7,   0.0,  97.7,   0.0,   0.0,   0.2,  52.4,  47.6,29.2,100.0,110.0,99.1,  15.0 to 1,"     $15,689,734","  $67,862",    231.2,"          $33,204,451.00","           3,218.4","              $10,317.07","          $36,068,131.00","           3,281.3","              $10,992.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
