School Name,School Code,School Type,Town,State,Zip,Grade,District Name,District Code,District Type,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,First Language Not English #,First Language Not English %,English Language Learner #,English Language Learner %,Students With Disabilities #,Students With Disabilities %,High Needs #,High Needs #.1,Economically Disadvantaged #,Economically Disadvantaged %,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females,Total # of Classes,Average Class Size,Number of Students,Total # of Teachers,% of Teachers Licensed in Teaching Assignment,Total # of Classes in Core Academic Areas,% of Core Academic Classes Taught by Teachers Who are Highly Qualified,Student / Teacher Ratio,Salary Totals,Average Salary,FTE Count,# of Educators to be Evaluated,# Evaluated,% Evaluated,% Exemplary,% Proficient,% Needs Improvement,% Unsatisfactory,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,High School Graduates (#),Attending Coll./Univ. (#),Attending Coll./Univ. (%),Private Two-Year (%),Private Four-Year (%),Public Two-Year (%),Public Four-Year (%),MA Community College (%),MA State University (%),Univ.of Mass. (%),# Graduated,# Completed MassCore,% Completed MassCore,AP Tests Takers,AP Tests Taken,AP One Test,AP Two Tests,AP Three Tests,AP Four Tests,AP Five or More Tests,AP Score=1,AP Score=2,AP Score=3,AP Score=4,AP Score=5,AP % Score 1-2,AP % Score 3-5,SAT Tests Taken,SAT Reading,SAT Math,School Percentile (1-99)
UP Academy Charter School of Boston (District): UP Academy Charter School of Boston,04800405,Charter School,South Boston,MA,02127,"06,07,08",UP Academy Charter School of Boston (District),04800000,Charter District,       0,       0,       0,       0,       0,       0,       0,     160,     154,     155,       0,       0,       0,       0,       0,     469,     197,  42.0,     118,  25.2,     122,  26.0,     432,  92.1, , ,  49.3,   7.9,  30.7,   9.6,   0.2,   0.4,   1.9,  49.5,  50.5,     123,22.9,        450,47.4,81.2,      98,89.8,   9.9 to 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0
UP Academy Charter School of Dorchester (District): UP Academy Charter School of Dorchester,35050405,Charter School,Boston,MA,02124,"PK,K,01,02,03,04,05,06,07,08",UP Academy Charter School of Dorchester (District),35050000,Charter District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up-Island Regional: Chilmark Elementary,07740010,Public School,Chilmark,MA,02535,"K,01,02,03,04,05",Up-Island Regional,07740000,Public School District,       1,       6,      10,      14,      10,       7,       8,       0,       0,       0,       0,       0,       0,       0,       0,      56,       0,   0.0,       0,   0.0,       4,   7.1,       4,   7.1, , ,   3.6,   1.8,   0.0,  85.7,   7.1,   0.0,   1.8,  60.7,  39.3,      24,11.4,         57,6.2,100.0,      20,100.0,   9.0 to 1,"      $3,039,149","  $78,127",     38.9,19.0,       7,  36.8,-,-,-,-,"           $8,404,549.00",             326.2,"              $25,765.02","           $9,384,402.99",             389.9,"              $24,068.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up-Island Regional: West Tisbury Elementary,07740020,Public School,West Tisbury,MA,02575,"PK,K,01,02,03,04,05,06,07,08",Up-Island Regional,07740000,Public School District,       8,      24,      27,      35,      24,      14,      33,      33,      41,      31,       0,       0,       0,       0,       0,     270,      11,   4.1,       2,   0.7,      57,  21.1,      87,  32.2, , ,   1.1,   0.7,   3.0,  88.1,   2.2,   0.0,   4.8,  50.7,  49.3,     132,15.5,        267,32.8,100.0,     129,99.2,   8.2 to 1,"      $3,039,149","  $78,127",     38.9,51.0,      15,  29.4,   0.0,  73.3,  20.0,   6.7,"           $8,404,549.00",             326.2,"              $25,765.02","           $9,384,402.99",             389.9,"              $24,068.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0
Upper Cape Cod Regional Vocational Technical: Upper Cape Cod Vocational Technical,08790605,Public School,Bourne,MA,02532,"09,10,11,12",Upper Cape Cod Regional Vocational Technical,08790000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     179,     166,     156,     156,       0,     657,       0,   0.0,       0,   0.0,     129,  19.6,     255,  38.8, , ,   2.4,   0.5,   3.8,  89.0,   1.1,   0.2,   3.0,  57.7,  42.3,     365,15.3,        657,63.0,93.6,     137,100.0,  10.4 to 1,"      $4,862,436","  $72,574",     67.0,75.0,NI,NI,NI,NI,NI,NI,"          $14,042,794.39",             683.1,"              $20,557.45","          $14,042,794.39",             683.1,"              $20,557.45",157.0,97.5,0.0,0.0,0.6,0.6,1.3,     657,2.0,0.3,,,,,,,,,,,153.0,153.0,100.0,21.0,      21,21.0,0.0,0.0,0.0,0.0,1.0,12.0,7.0,1.0,0.0,61.9,38.1,72.0,457.0,475.0,52.0
Uxbridge: Gateway to College,03040515,Public School,Uxbridge,MA,01569,"09,10,11,12",Uxbridge,03040000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"      $9,179,517","  $68,097",    134.8,,,,,,,,"          $22,998,974.00","           1,839.0","              $12,506.24","          $25,515,688.43","           2,045.0","              $12,477.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uxbridge: Taft Early Learning Center,03040005,Public School,Uxbridge,MA,01569,"PK,K,01,02,03",Uxbridge,03040000,Public School District,     113,     143,     127,     131,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     514,       5,   1.0,       5,   1.0,      41,   8.0,     130,  25.3, , ,   0.6,   2.3,   2.5,  92.8,   0.8,   0.0,   1.0,  54.1,  45.9,     138,18.8,        537,33.3,100.0,     158,91.1,  15.4 to 1,"      $9,179,517","  $68,097",    134.8,42.0,       4,   9.5,-,-,-,-,"          $22,998,974.00","           1,839.0","              $12,506.24","          $25,515,688.43","           2,045.0","              $12,477.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uxbridge: Uxbridge High,03040505,Public School,Uxbridge,MA,01569,"08,09,10,11,12",Uxbridge,03040000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     134,     102,     110,     116,       7,     469,      13,   2.8,       5,   1.1,      71,  15.1,     125,  26.7, , ,   0.6,   1.5,   3.4,  93.4,   0.0,   0.0,   1.1,  51.6,  48.4,     460,15.3,        477,37.3,100.0,     341,99.4,  12.6 to 1,"      $9,179,517","  $68,097",    134.8,45.0,       7,  15.6,   0.0,  85.7,  14.3,   0.0,"          $22,998,974.00","           1,839.0","              $12,506.24","          $25,515,688.43","           2,045.0","              $12,477.11",120.0,89.2,3.3,0.0,2.5,5.0,0.0,     462,3.0,0.6,,,,,,,,,,,110.0,110.0,100.0,96.0,     152,53.0,30.0,13.0,0.0,0.0,11.0,51.0,52.0,21.0,17.0,40.8,59.2,86.0,515.0,532.0,36.0
Uxbridge: Whitin Intermediate,03040405,Public School,Uxbridge,MA,01569,"04,05,06,07",Uxbridge,03040000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"      $9,179,517","  $68,097",    134.8,,,,,,,,"          $22,998,974.00","           1,839.0","              $12,506.24","          $25,515,688.43","           2,045.0","              $12,477.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veritas Preparatory Charter School (District): Veritas Preparatory Charter School,04980405,Charter School,Springfield,MA,01105,"05,06,07,08,09",Veritas Preparatory Charter School (District),04980000,Charter District,       0,       0,       0,       0,       0,       0,      81,       0,       0,       0,       0,       0,       0,       0,       0,      81,      27,  33.3,      13,  16.0,      11,  13.6,      66,  81.5, , ,  18.5,   1.2,  66.7,   4.9,   0.0,   0.0,   8.6,  54.3,  45.7,      18,26.7,         80,8.0,62.5,      15,80.0,  10.2 to 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wachusett: Central Tree Middle,07750310,Public School,Rutland,MA,01543,"06,07,08",Wachusett,07750000,Public School District,       0,       0,       0,       0,       0,       0,       0,     150,     136,     127,       0,       0,       0,       0,       0,     413,       6,   1.5,       2,   0.5,      60,  14.5,     106,  25.7, , ,   0.7,   2.9,   4.4,  89.8,   0.2,   0.2,   1.7,  47.2,  52.8,     227,16.6,        413,25.9,100.0,     191,100.0,  15.9 to 1,"     $30,709,269","  $67,582",    454.4,32.0,      29,  90.6,  55.2,  44.8,   0.0,   0.0,"          $78,059,774.51","           7,431.4","              $10,504.05","          $84,367,879.17","           7,682.4","              $10,981.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0
Wachusett: Chocksett Middle School,07750315,Public School,Sterling,MA,01564,"05,06,07,08",Wachusett,07750000,Public School District,       0,       0,       0,       0,       0,       0,     111,     108,      98,     109,       0,       0,       0,       0,       0,     426,       8,   1.9,       3,   0.7,      49,  11.5,      86,  20.2, , ,   0.5,   2.3,   3.1,  93.4,   0.0,   0.0,   0.7,  52.6,  47.4,     189,20.3,        424,28.7,100.0,     162,100.0,  14.8 to 1,"     $30,709,269","  $67,582",    454.4,34.0,      31,  91.2,  32.3,  67.7,   0.0,   0.0,"          $78,059,774.51","           7,431.4","              $10,504.05","          $84,367,879.17","           7,682.4","              $10,981.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0
Wachusett: Davis Hill Elementary,07750018,Public School,Holden,MA,01520,"K,01,02,03,04,05",Wachusett,07750000,Public School District,       0,      69,      84,      82,      82,     101,      82,       0,       0,       0,       0,       0,       0,       0,       0,     500,      16,   3.2,       8,   1.6,      71,  14.2,     107,  21.4, , ,   1.6,   1.8,   5.0,  89.6,   0.0,   0.0,   2.0,  53.4,  46.6,     201,20.0,        499,27.5,100.0,     168,100.0,  18.2 to 1,"     $30,709,269","  $67,582",    454.4,31.0,      24,  77.4,  16.7,  83.3,   0.0,   0.0,"          $78,059,774.51","           7,431.4","              $10,504.05","          $84,367,879.17","           7,682.4","              $10,981.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
Wachusett: Dawson,07750020,Public School,Holden,MA,01520,"K,01,02,03,04,05",Wachusett,07750000,Public School District,       0,      70,      76,      78,      73,      91,      81,       0,       0,       0,       0,       0,       0,       0,       0,     469,      22,   4.7,      13,   2.8,      53,  11.3,      97,  20.7, , ,   1.7,   4.9,   4.5,  84.6,   0.0,   0.0,   4.3,  49.3,  50.7,     200,19.1,        480,25.6,100.0,     160,100.0,  18.3 to 1,"     $30,709,269","  $67,582",    454.4,30.0,      25,  83.3,  84.0,  16.0,   0.0,   0.0,"          $78,059,774.51","           7,431.4","              $10,504.05","          $84,367,879.17","           7,682.4","              $10,981.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0
Wachusett: Early Childhood Center,07750001,Public School,Jefferson,MA,01522,PK,Wachusett,07750000,Public School District,     138,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     138,       3,   2.2,       0,   0.0,      61,  44.2,      61,  44.2, , ,   1.4,   3.6,   5.8,  86.2,   0.0,   0.0,   2.9,  65.2,  34.8,       7,25.3,        177,7.0,100.0,       0,0.0,  19.7 to 1,"     $30,709,269","  $67,582",    454.4,10.0,       0,   0.0,-,-,-,-,"          $78,059,774.51","           7,431.4","              $10,504.05","          $84,367,879.17","           7,682.4","              $10,981.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wachusett: Glenwood Elementary School,07750060,Public School,Rutland,MA,01543,"03,04,05",Wachusett,07750000,Public School District,       0,       0,       0,       0,     122,     154,     135,       0,       0,       0,       0,       0,       0,       0,       0,     411,       3,   0.7,       1,   0.2,      80,  19.5,     118,  28.7, , ,   1.2,   1.5,   5.1,  89.8,   0.0,   0.0,   2.4,  54.0,  46.0,     140,23.4,        405,26.9,100.0,     123,100.0,  15.3 to 1,"     $30,709,269","  $67,582",    454.4,29.0,      18,  62.1,  11.1,  88.9,   0.0,   0.0,"          $78,059,774.51","           7,431.4","              $10,504.05","          $84,367,879.17","           7,682.4","              $10,981.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
Wachusett: Houghton Elementary,07750027,Public School,Sterling,MA,01564,"K,01,02,03,04",Wachusett,07750000,Public School District,       0,      82,     101,      96,      98,      91,       0,       0,       0,       0,       0,       0,       0,       0,       0,     468,      12,   2.6,       6,   1.3,      45,   9.6,      74,  15.8, , ,   0.6,   2.4,   4.3,  91.7,   0.0,   0.0,   1.1,  50.9,  49.1,     186,20.2,        469,28.5,100.0,     162,100.0,  16.4 to 1,"     $30,709,269","  $67,582",    454.4,35.0,      32,  91.4,  18.8,  81.3,   0.0,   0.0,"          $78,059,774.51","           7,431.4","              $10,504.05","          $84,367,879.17","           7,682.4","              $10,981.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0
Wachusett: Leroy E.Mayo,07750032,Public School,Holden,MA,01520,"K,01,02,03,04,05",Wachusett,07750000,Public School District,       0,      77,      81,      85,      85,      90,      69,       0,       0,       0,       0,       0,       0,       0,       0,     487,      28,   5.7,      17,   3.5,      66,  13.6,     117,  24.0, , ,   1.2,   5.7,   4.7,  84.6,   0.2,   0.2,   3.3,  48.9,  51.1,     188,20.6,        481,26.0,100.0,     161,100.0,  18.8 to 1,"     $30,709,269","  $67,582",    454.4,29.0,      23,  79.3,  13.0,  87.0,   0.0,   0.0,"          $78,059,774.51","           7,431.4","              $10,504.05","          $84,367,879.17","           7,682.4","              $10,981.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0
Wachusett: Mountview Middle,07750305,Public School,Holden,MA,01520,"06,07,08",Wachusett,07750000,Public School District,       0,       0,       0,       0,       0,       0,       0,     249,     249,     253,       0,       0,       0,       0,       0,     751,      33,   4.4,       5,   0.7,      93,  12.4,     149,  19.8, , ,   1.2,   5.1,   4.5,  87.4,   0.0,   0.3,   1.6,  50.3,  49.7,     345,21.0,        754,41.4,100.0,     246,100.0,  18.1 to 1,"     $30,709,269","  $67,582",    454.4,48.0,      42,  87.5,  28.6,  71.4,   0.0,   0.0,"          $78,059,774.51","           7,431.4","              $10,504.05","          $84,367,879.17","           7,682.4","              $10,981.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
Wachusett: Naquag Elementary School,07750005,Public School,Rutland,MA,01543,"K,01,02",Wachusett,07750000,Public School District,       0,     105,     117,     137,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     359,       6,   1.7,       5,   1.4,      39,  10.9,      59,  16.4, , ,   0.8,   2.5,   3.6,  88.6,   0.0,   0.0,   4.5,  51.3,  48.7,     154,19.1,        361,23.0,100.0,     115,100.0,  15.6 to 1,"     $30,709,269","  $67,582",    454.4,25.0,      22,  88.0,-,-,-,-,"          $78,059,774.51","           7,431.4","              $10,504.05","          $84,367,879.17","           7,682.4","              $10,981.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wachusett: Paxton Center,07750040,Public School,Paxton,MA,01612,"K,01,02,03,04,05,06,07,08",Wachusett,07750000,Public School District,       0,      54,      68,      63,      58,      59,      62,      75,      65,      65,       0,       0,       0,       0,       0,     569,      21,   3.7,       8,   1.4,      63,  11.1,     101,  17.8, , ,   1.9,   1.8,   4.2,  91.7,   0.0,   0.0,   0.4,  50.1,  49.9,     247,19.5,        566,34.0,100.0,     194,100.0,  16.7 to 1,"     $30,709,269","  $67,582",    454.4,38.0,      35,  92.1,  31.4,  62.9,   5.7,   0.0,"          $78,059,774.51","           7,431.4","              $10,504.05","          $84,367,879.17","           7,682.4","              $10,981.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0
Wachusett: Thomas Prince,07750045,Public School,Princeton,MA,01541,"K,01,02,03,04,05,06,07,08",Wachusett,07750000,Public School District,       0,      22,      28,      32,      39,      48,      43,      45,      58,      39,       0,       0,       0,       0,       0,     354,       3,   0.8,       0,   0.0,      48,  13.6,      72,  20.3, , ,   0.3,   2.3,   2.5,  92.9,   0.3,   0.3,   1.4,  47.2,  52.8,     178,15.8,        361,25.5,100.0,     133,100.0,  13.9 to 1,"     $30,709,269","  $67,582",    454.4,30.0,       3,  10.0,-,-,-,-,"          $78,059,774.51","           7,431.4","              $10,504.05","          $84,367,879.17","           7,682.4","              $10,981.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0
Wachusett: Wachusett Regional High,07750505,Public School,Holden,MA,01520,"09,10,11,12",Wachusett,07750000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     568,     530,     508,     509,       7,"   2,122",      68,   3.2,       6,   0.3,     251,  11.8,     372,  17.5, , ,   1.7,   2.2,   3.3,  90.7,   0.1,   0.3,   1.7,  48.9,  51.1,"   1,024",18.5,"      2,106",134.3,100.0,     623,100.0,  15.8 to 1,"     $30,709,269","  $67,582",    454.4,154.0,      60,  39.0,  20.0,  80.0,   0.0,   0.0,"          $78,059,774.51","           7,431.4","              $10,504.05","          $84,367,879.17","           7,682.4","              $10,981.97",516.0,93.0,2.1,0.0,2.3,2.5,0.0,"   2,115",19.0,0.9,,,,,,,,,,,489.0,424.0,86.7,436.0,     789,227.0,116.0,52.0,33.0,8.0,29.0,90.0,229.0,261.0,180.0,15.1,84.9,430.0,537.0,553.0,72.0
Wakefield: Dolbeare,03050005,Public School,Wakefield,MA,01880,"K,01,02,03,04",Wakefield,03050000,Public School District,      10,      79,      82,      77,      88,     101,       0,       0,       0,       0,       0,       0,       0,       0,       0,     437,       6,   1.4,       4,   0.9,      76,  17.4,     103,  23.6, , ,   1.4,   2.1,   5.5,  87.2,   0.0,   0.0,   3.9,  51.9,  48.1,     102,21.1,        439,32.0,100.0,     140,100.0,  13.7 to 1,"     $16,371,131","  $67,316",    243.2,39.0,      19,  48.7,   0.0,  94.7,   5.3,   0.0,"          $39,746,194.00","           3,351.2","              $11,860.29","          $43,087,767.00","           3,469.7","              $12,418.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0
Wakefield: Early Childhood Center at the Doyle School,03050001,Public School,Wakefield,MA,01880,PK,Wakefield,03050000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $16,371,131","  $67,316",    243.2,,,,,,,,"          $39,746,194.00","           3,351.2","              $11,860.29","          $43,087,767.00","           3,469.7","              $12,418.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield: Galvin Middle School,03050310,Public School,Wakefield,MA,01880,"05,06,07,08",Wakefield,03050000,Public School District,       0,       0,       0,       0,       0,       0,     288,     250,     284,     253,       0,       0,       0,       0,       0,"   1,075",      22,   2.0,       6,   0.6,     154,  14.3,     243,  22.6, , ,   1.8,   2.3,   2.0,  91.3,   0.4,   0.2,   2.1,  50.6,  49.4,     517,21.0,"      1,082",76.5,100.0,     340,99.7,  14.0 to 1,"     $16,371,131","  $67,316",    243.2,89.0,      43,  48.3,   0.0,  97.7,   2.3,   0.0,"          $39,746,194.00","           3,351.2","              $11,860.29","          $43,087,767.00","           3,469.7","              $12,418.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
Wakefield: Greenwood,03050020,Public School,Wakefield,MA,01880,"K,01,02,03,04",Wakefield,03050000,Public School District,       0,      36,      36,      64,      48,      69,       0,       0,       0,       0,       0,       0,       0,       0,       0,     253,       7,   2.8,       3,   1.2,      41,  16.2,      59,  23.3, , ,   5.1,   5.5,   3.6,  85.4,   0.0,   0.0,   0.4,  53.8,  46.2,      58,21.4,        255,17.1,100.0,      78,100.0,  14.8 to 1,"     $16,371,131","  $67,316",    243.2,26.0,      13,  50.0,   0.0,  76.9,  23.1,   0.0,"          $39,746,194.00","           3,351.2","              $11,860.29","          $43,087,767.00","           3,469.7","              $12,418.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0
Wakefield: Wakefield Memorial High,03050505,Public School,Wakefield,MA,01880,"09,10,11,12",Wakefield,03050000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     248,     274,     219,     250,       1,     992,      21,   2.1,       0,   0.0,     117,  11.8,     207,  20.9, , ,   2.2,   2.4,   1.4,  93.0,   0.2,   0.0,   0.7,  45.8,  54.2,     483,15.9,        988,74.0,98.6,     297,98.3,  13.4 to 1,"     $16,371,131","  $67,316",    243.2,95.0,      44,  46.3,   0.0,  95.5,   4.5,   0.0,"          $39,746,194.00","           3,351.2","              $11,860.29","          $43,087,767.00","           3,469.7","              $12,418.30",254.0,94.1,1.2,0.0,2.4,2.4,0.0,     991,8.0,0.8,,,,,,,,,,,243.0,242.0,99.6,120.0,     195,77.0,23.0,12.0,4.0,4.0,8.0,42.0,62.0,53.0,30.0,25.6,74.4,217.0,510.0,529.0,58.0
